file,prediction_butterfly,prediction_cat,prediction_cavallo,prediction_chicken,prediction_cow,prediction_elephant,prediction_horse,prediction_sheep,prediction_spider,prediction_squirrel,class,class_name
"('butterfly/OIP-2iIgQnhozcpL0xQ-EIuEdQHaE7.jpeg', 'butterfly')",0.9999999,1.7786728e-13,1.4163881e-15,1.5994354e-14,8.310107e-17,3.2249833e-17,2.701379e-16,3.7818067e-19,6.431339e-08,2.6668925e-17,0,butterfly
"('butterfly/OIP-2nLtLk_jilzToow7kSOSgAHaE7.jpeg', 'butterfly')",1.0,4.8262425e-11,1.6259862e-15,8.48829e-14,1.1962083e-16,2.1196806e-17,2.0975997e-14,2.4652874e-17,4.3310685e-12,1.153648e-15,0,butterfly
"('butterfly/OIP-2pw52SPZlaHEmcE3e8MIogHaI0.jpeg', 'butterfly')",0.9999999,3.3919987e-09,3.9886653e-12,2.5789194e-11,5.8971334e-13,4.950224e-13,2.7328237e-10,3.817611e-14,1.3825782e-07,2.3137994e-13,0,butterfly
"('butterfly/OIP-2qYEjPwCw9W76LYFjAasCAHaFj.jpeg', 'butterfly')",0.9999527,4.1585448e-08,1.7031091e-08,2.2805893e-09,6.407619e-10,8.228173e-10,6.676494e-10,2.6996733e-10,4.7336325e-05,4.3706833e-10,0,butterfly
"('butterfly/OIP-2t1l7Wzj4E9Nkwre5IQsjQHaFc.jpeg', 'butterfly')",0.9999995,8.912233e-08,2.3840832e-10,1.1713764e-08,4.3431352e-12,5.223197e-12,1.1156728e-09,3.95306e-12,4.054339e-07,8.411936e-11,0,butterfly
"('butterfly/OIP-2uAahphnRft2-HsR3mYJWwAAAA.jpeg', 'butterfly')",0.96436524,3.0300962e-09,3.2558742e-10,3.140967e-09,4.25924e-12,1.1139241e-12,1.0157e-10,1.5102441e-12,0.03563481,5.429391e-13,0,butterfly
"('butterfly/OIP-2wD3MVQok-xpDJ1USZpLkQHaEK.jpeg', 'butterfly')",0.99927443,6.6758264e-05,1.1386967e-06,0.00016445249,1.2134602e-05,3.5959963e-06,1.50929145e-05,1.913795e-05,0.0004419154,1.4460423e-06,0,butterfly
"('butterfly/OIP-2wNfJmQ7h-1DPSV7Nz8IgwHaE7.jpeg', 'butterfly')",1.0,1.2020442e-10,8.006588e-12,7.740018e-11,8.222611e-15,7.5491954e-14,5.5395174e-13,3.3802086e-15,4.7502544e-09,1.980971e-13,0,butterfly
"('butterfly/OIP-2xBJvkglxmF91QR2lUWybAHaFD.jpeg', 'butterfly')",0.93372566,7.786725e-05,1.5310036e-06,1.348235e-05,2.490046e-06,1.4176169e-06,1.3492898e-05,5.223257e-06,0.06606813,9.064342e-05,0,butterfly
"('butterfly/OIP-2y5u6x76VuZAw40J3-5meQHaG8.jpeg', 'butterfly')",1.0,5.061455e-16,1.2234875e-16,9.020193e-17,8.060237e-18,1.3811709e-18,6.570323e-18,1.6988797e-21,4.6137557e-13,7.235762e-20,0,butterfly
"('butterfly/OIP-3-NUEzfQqpavSAa-y7M2PgHaE6.jpeg', 'butterfly')",0.99964094,2.808147e-05,3.465947e-06,0.00016147784,4.1111926e-07,1.08806596e-07,4.4952976e-06,1.08278265e-07,0.00016042733,4.934183e-07,0,butterfly
"('butterfly/OIP-3-jC1fERajxEMF_lM1SkYwHaFj.jpeg', 'butterfly')",0.9983297,4.768099e-06,4.354365e-08,4.666113e-07,2.346767e-10,1.3504505e-09,6.585522e-07,2.1032912e-10,0.0016643048,4.759939e-08,0,butterfly
"('butterfly/OIP-31NtOLMy3y3rHJnMeuW6uAHaFj.jpeg', 'butterfly')",0.99999774,5.210514e-07,9.3670586e-08,2.2182223e-07,5.031284e-10,3.8370943e-10,3.2006024e-08,6.44404e-10,1.3702241e-06,7.951865e-10,0,butterfly
"('butterfly/OIP-34rv_LW7zd60TXet2xyGbwHaF7.jpeg', 'butterfly')",0.99999917,3.3520326e-08,1.3876694e-09,5.312714e-10,2.1016932e-12,4.2802797e-12,4.0281414e-09,2.3766612e-12,8.8302886e-07,2.1190397e-10,0,butterfly
"('butterfly/OIP-397EM-NyHHsx4NWtxspcCQHaFe.jpeg', 'butterfly')",0.9999995,2.1995044e-08,1.4343076e-09,1.2313087e-08,2.3047276e-11,4.43387e-11,4.5546917e-09,1.8966996e-11,5.2347343e-07,4.9343934e-10,0,butterfly
"('butterfly/OIP-39DZZXHW0VQwcFBD-01USQAAAA.jpeg', 'butterfly')",1.0,6.9014962e-18,3.9688826e-19,3.517927e-18,1.1866026e-20,1.1388783e-21,5.31409e-20,3.9381236e-23,5.1686967e-14,1.5875642e-21,0,butterfly
"('butterfly/OIP-39GZuwFYpHYp0JduIH2W-QHaF2.jpeg', 'butterfly')",0.9999999,2.9822572e-10,8.2315593e-10,8.695865e-11,1.8934463e-12,3.1828433e-13,2.7229313e-11,1.5247611e-13,9.6297e-08,2.6086994e-13,0,butterfly
"('butterfly/OIP-3APyiuhd2zRS1HERmslUxgHaHa.jpeg', 'butterfly')",1.0,1.2721785e-14,1.712495e-17,1.5950522e-17,7.195966e-18,3.122804e-18,6.3665e-18,3.135406e-20,6.376788e-12,2.3500693e-18,0,butterfly
"('butterfly/OIP-3AuTMRvJZDNFuotI9W_qbwHaFj.jpeg', 'butterfly')",0.999997,1.1644478e-08,9.961256e-11,1.736315e-10,8.6346165e-12,3.6773754e-11,3.149606e-10,3.7682422e-13,3.0111937e-06,1.1940632e-10,0,butterfly
"('butterfly/OIP-3By6scvVScSg8v9xEpt4GgHaE8.jpeg', 'butterfly')",1.0,4.9805135e-16,8.1996967e-19,3.9468716e-18,7.136934e-21,2.6949702e-21,8.1871013e-19,7.5183386e-23,8.0440666e-14,9.081389e-21,0,butterfly
"('butterfly/OIP-3Caj0v-NgcIdWLW544Pv5wHaFh.jpeg', 'spider')",0.09999861,0.0005101101,8.6040774e-07,7.867772e-07,3.3012302e-07,7.592633e-08,6.500136e-06,5.12441e-07,0.8994779,4.4125213e-06,8,spider
"('butterfly/OIP-3FcClFmouT-DTP7jM6oM7wHaFK.jpeg', 'butterfly')",1.0,4.1107488e-14,5.288761e-16,8.22227e-14,6.5142485e-17,1.5064711e-17,1.9976865e-15,2.8616479e-18,1.3453855e-11,4.5953387e-17,0,butterfly
"('butterfly/OIP-3JOm737Ybs83Z8L1ysag_gHaFP.jpeg', 'butterfly')",0.65945613,0.010483209,0.00015933115,0.013734736,0.01905579,0.0032883463,0.0011039425,0.0012944522,0.22212492,0.06929916,0,butterfly
"('butterfly/OIP-3Juis8N5LfDhoLt66cPXjgHaE7.jpeg', 'butterfly')",0.99999654,5.309998e-09,1.2138517e-11,7.051992e-08,3.5729913e-12,4.489791e-12,3.3767386e-10,1.3020015e-12,3.3063848e-06,9.703953e-12,0,butterfly
"('butterfly/OIP-3MmnMiIQXjPLP_VzE1kTswAAAA.jpeg', 'butterfly')",0.8579138,0.002525027,6.714257e-05,0.0005395428,1.5372745e-05,6.440894e-05,0.0007291832,1.15486355e-05,0.1380423,9.171554e-05,0,butterfly
"('butterfly/OIP-3MtjJMWr2Pnib6-R9SIP9wHaE8.jpeg', 'butterfly')",0.9998004,3.711974e-08,1.4607583e-09,1.912415e-09,4.4551016e-11,1.506063e-11,6.0095796e-11,5.362377e-12,0.00019965829,2.5880324e-11,0,butterfly
"('butterfly/OIP-3O-Ve7wpUcb9FjHkxOZHowHaHj.jpeg', 'butterfly')",0.904785,0.019420471,1.6488957e-05,0.0045572496,0.00061894185,8.7704204e-05,0.035148416,7.4335265e-05,0.034662906,0.00062850415,0,butterfly
"('butterfly/OIP-3P_txNtZ9vQboXpxOrfAlwHaFi.jpeg', 'butterfly')",1.0,1.5089027e-11,8.6679535e-13,3.119013e-10,3.9584187e-12,1.2403026e-14,2.8180487e-12,8.322298e-15,1.2226668e-08,2.0531088e-14,0,butterfly
"('butterfly/OIP-3VjK2XqljrWrzVge-wn8cAHaHL.jpeg', 'butterfly')",0.9999596,3.2087888e-07,4.776546e-09,2.1403748e-06,2.6859004e-07,3.411673e-08,2.299221e-08,1.2049487e-08,3.7597954e-05,6.4269567e-09,0,butterfly
"('butterfly/OIP-3X73w9S7aHtAecFLXl3ThAEsDh.jpeg', 'butterfly')",0.99855,2.3188712e-05,3.0014276e-06,5.301832e-05,1.796915e-06,1.7923879e-06,2.2042535e-05,7.793114e-07,0.0013405374,3.7866516e-06,0,butterfly
"('butterfly/OIP-3YV7EmpW4ox9Ysakv7l3LAHaFK.jpeg', 'butterfly')",0.9038051,0.0015318515,0.03113114,0.00012867078,0.055131685,0.0008129173,0.0005561926,0.0015161738,0.0053645666,2.166221e-05,0,butterfly
"('butterfly/OIP-3dYa3sL5MZLS5qnw3OtF0gHaE8.jpeg', 'butterfly')",1.0,1.4940503e-12,3.7143753e-14,1.7004288e-14,1.6995441e-17,5.7797177e-18,4.7916007e-14,1.03919585e-17,2.1277967e-11,3.0674226e-16,0,butterfly
"('butterfly/OIP-3f173-9DibDZ2B48KvUTOAHaG2.jpeg', 'butterfly')",0.99999976,5.5975585e-10,1.3280064e-13,4.1783208e-13,5.7052217e-16,1.0894886e-15,6.4555696e-13,1.8404441e-17,2.0149665e-07,2.1785637e-14,0,butterfly
"('butterfly/OIP-3j4pBzViP25xJ9kYvwMILAHaJU.jpeg', 'butterfly')",1.0,5.103814e-18,1.8149078e-23,2.0310988e-21,6.348949e-23,5.0427787e-24,3.8900036e-22,4.0297985e-27,1.2323076e-16,1.0282463e-23,0,butterfly
"('butterfly/OIP-3k9zmbq1RCdKFRpa9xxVEwHaHa.jpeg', 'butterfly')",0.99995756,7.2836257e-09,1.4674566e-12,1.1443707e-11,2.5918506e-13,2.7285373e-13,3.0027168e-11,1.1193446e-14,4.24202e-05,8.2748695e-12,0,butterfly
"('butterfly/OIP-3qsB7SL8IOgRBB-qOhgbbQHaEo.jpeg', 'butterfly')",0.9998852,4.9180335e-07,4.0191162e-10,2.0196873e-09,4.5084287e-11,7.468551e-09,4.7280366e-08,1.8929855e-10,0.00011406844,2.0012828e-07,0,butterfly
"('butterfly/OIP-3t02-0hNa9uFlgzraAnQQwHaHR.jpeg', 'butterfly')",0.9918099,3.1546286e-08,1.3491934e-09,3.3967293e-08,4.8007133e-11,2.7213447e-11,4.098648e-10,1.6542727e-11,0.008190118,1.7333002e-10,0,butterfly
"('butterfly/OIP-3u3iazweX4rxqUcW1ilP-QHaEm.jpeg', 'butterfly')",1.0,3.6790015e-14,1.06427466e-16,1.6433429e-19,7.1752224e-24,8.332143e-23,5.361951e-17,3.2110656e-23,4.811338e-17,5.258356e-19,0,butterfly
"('butterfly/OIP-3u7uRfPS0Nwr9cUmoRagQwHaEK.jpeg', 'butterfly')",0.98210907,0.015151097,3.2880641e-06,2.2262682e-05,3.5957778e-06,6.531829e-06,1.809265e-05,8.4069865e-07,0.0026615509,2.374866e-05,0,butterfly
"('butterfly/OIP-3vkqCMkDHpHdTrkSLIhgawAAAA.jpeg', 'butterfly')",0.96630615,0.00038019402,1.4944211e-05,3.1864663e-05,2.7847732e-06,9.705459e-07,0.00024012358,5.754223e-07,0.03000572,0.0030167042,0,butterfly
"('butterfly/OIP-40Yyc3mifuHJDcDgfsEhGAHaF2.jpeg', 'butterfly')",0.99999976,2.147561e-07,8.361326e-11,2.3545942e-12,5.759144e-16,9.02977e-15,3.5216483e-09,5.676327e-16,5.0226934e-10,3.129615e-13,0,butterfly
"('butterfly/OIP-40xupskAVNmz4Ql5_cIlbgAAAA.jpeg', 'butterfly')",1.0,7.216585e-10,2.089755e-12,6.013643e-12,3.5515902e-14,6.955401e-14,4.0404507e-12,9.309373e-15,2.2188067e-09,1.219648e-12,0,butterfly
"('butterfly/OIP-41eqzxAcflnUUgdHnsu8oAHaE8.jpeg', 'butterfly')",1.0,1.4183302e-10,1.8987702e-12,1.0615404e-11,1.424773e-13,5.4426488e-14,1.794329e-11,1.4301469e-14,3.4149992e-09,8.828989e-13,0,butterfly
"('butterfly/OIP-42YcDpM4KPtpWhLMA91_ZgHaIi.jpeg', 'butterfly')",0.99976796,2.9106586e-05,4.188583e-07,9.3131566e-05,6.0806974e-07,1.5737565e-07,5.835391e-06,2.6655895e-08,0.00010238847,3.6481873e-07,0,butterfly
"('butterfly/OIP-4BhnWjuF4k_IMrKT6PKDtgHaHa.jpeg', 'butterfly')",0.9721077,0.01178809,6.705038e-05,0.0050641107,0.0076403623,0.00020210478,0.000777659,5.220676e-06,0.002343503,4.197584e-06,0,butterfly
"('butterfly/OIP-4EGm_D4QFdvZ8MlteiGgKQHaE9.jpeg', 'butterfly')",0.99999964,5.9933365e-09,1.3484584e-10,3.238969e-10,3.594488e-11,2.6008106e-12,2.1966975e-10,2.5288246e-12,3.3415128e-07,7.796199e-11,0,butterfly
"('butterfly/OIP-4Lk4mUAHXYOIovuKhhwUSgHaIe.jpeg', 'butterfly')",0.9564899,0.003633294,0.0003851158,0.018285312,3.7815676e-05,0.00015556309,0.0017763058,3.953453e-05,0.018652964,0.00054418517,0,butterfly
"('butterfly/OIP-4M7ZOUZQLa1cRCdh6Q0VcgHaHZ.jpeg', 'cow')",6.0231265e-05,0.009082118,0.006616644,0.00034713533,0.5003067,0.001443769,0.47884077,0.002653981,0.00054531405,0.000103319515,4,cow
"('butterfly/OIP-4O2nl45jJNRTiSHP-wt6yAHaFS.jpeg', 'butterfly')",1.0,2.0661743e-18,9.764711e-21,4.543965e-18,1.244022e-22,8.890251e-23,1.21104985e-20,2.3194867e-24,6.1848427e-15,1.0218652e-22,0,butterfly
"('butterfly/OIP-4P7_7D5HO1WvKvQj9dL8kAHaFj.jpeg', 'chicken')",0.2664,2.3108156e-05,6.154815e-07,0.4777608,6.683426e-06,2.4016994e-05,1.4385255e-05,6.20487e-05,0.25568938,1.8956329e-05,3,chicken
"('butterfly/OIP-4TBTdmTuvxggeEdgZK6OjgHaEo.jpeg', 'butterfly')",1.0,4.3365854e-14,1.4394218e-17,2.4529153e-16,2.954954e-18,4.413681e-18,6.1000655e-16,3.9776718e-20,1.8517188e-10,2.6929628e-16,0,butterfly
"('butterfly/OIP-4TmoncrXn1dTjN6Aiqz5YQHaE8.jpeg', 'butterfly')",0.9997193,0.00027014592,1.279696e-06,2.1196048e-08,3.7806598e-11,3.253358e-10,6.4113133e-06,1.9989833e-10,2.6875673e-06,1.0162892e-09,0,butterfly
"('butterfly/OIP-4XONYiuzS473uS499quM6gEsEp.jpeg', 'butterfly')",0.9976672,0.000692124,3.8422554e-06,0.00016778482,1.5823942e-05,4.8319557e-06,8.597237e-05,6.7145033e-06,0.0012123319,0.00014334859,0,butterfly
"('butterfly/OIP-4Y4LFdTTd2MyFkVEFPgyaAHaFj.jpeg', 'butterfly')",0.9998511,1.17772075e-07,1.00290956e-10,7.065827e-05,5.3430957e-09,6.0632427e-10,3.2975183e-08,2.3829168e-09,7.809292e-05,6.3323125e-10,0,butterfly
"('butterfly/OIP-4YC4NAvRN-RdgtM7DWbjxQHaHC.jpeg', 'butterfly')",1.0,8.491683e-12,2.2508125e-14,9.938328e-10,1.2357972e-14,4.7746476e-15,3.3784008e-13,4.06864e-15,6.2612413e-09,1.2854908e-15,0,butterfly
"('butterfly/OIP-4bTlTB0VIxQe3vbLpwJ92AHaHa.jpeg', 'butterfly')",1.0,6.9353486e-13,1.8130442e-18,7.101047e-17,8.114743e-20,2.2618326e-19,5.795993e-17,7.566308e-21,2.7203515e-11,6.572776e-19,0,butterfly
"('butterfly/OIP-4daUtA2DbCPshyLso1f48AHaFj.jpeg', 'butterfly')",0.9999747,2.987081e-08,1.1173132e-08,1.3455281e-06,4.533081e-11,3.6280404e-10,1.4562564e-08,4.1857507e-11,2.3993485e-05,3.747488e-09,0,butterfly
"('butterfly/OIP-4lmcmfTlVDN5WvS31pQeawAAAA.jpeg', 'butterfly')",0.9999602,1.165396e-06,3.7531787e-08,4.0591836e-08,1.7616179e-08,1.7083593e-07,1.6279373e-07,2.1630322e-08,3.8117363e-05,4.321234e-08,0,butterfly
"('butterfly/OIP-4p0jCxIzKEHArDa1JocMkwHaDL.jpeg', 'butterfly')",0.91637397,0.00077406736,0.003105795,0.048758827,0.0070623886,0.0035319019,0.004615417,0.008854331,0.0061701937,0.0007531515,0,butterfly
"('butterfly/OIP-4t9e-4opcyJnSvo4CJMdyAHaEK.jpeg', 'cow')",0.0039950693,0.0027283917,0.033402115,0.0068765422,0.86391157,0.0034698194,0.0044925776,0.005626535,0.074778356,0.0007190071,4,cow
"('butterfly/OIP-4uIe_ew67zQwjH0MqwKlzwHaFJ.jpeg', 'butterfly')",1.0,2.0581746e-10,5.5664383e-14,3.4032457e-11,1.13289835e-14,3.8753783e-14,7.4648214e-13,7.485802e-15,4.4153245e-10,8.5216915e-14,0,butterfly
"('butterfly/OIP-4uXVaNWRH7TGa7cZVWGqXwHaHM.jpeg', 'butterfly')",0.6720541,0.007484375,0.0014140847,0.011364987,0.00014918037,0.00087421044,0.029944474,1.2259714e-05,0.2766574,4.486492e-05,0,butterfly
"('butterfly/OIP-4wWGczvVYSA_eMmYtVNS2gHaGM.jpeg', 'butterfly')",1.0,2.7446961e-11,1.7900457e-11,2.7623253e-12,2.3952269e-15,3.3581495e-14,1.770293e-13,3.015701e-15,2.555835e-08,5.0903084e-15,0,butterfly
"('butterfly/OIP-4wwZYB-u3h1J80EIAvCqqAHaHa.jpeg', 'butterfly')",1.0,8.37324e-17,3.2845646e-18,2.7462417e-18,2.8373507e-20,2.4683795e-20,1.133951e-18,6.8162883e-23,1.72311e-14,3.9280174e-20,0,butterfly
"('butterfly/OIP-4ykCtMEP75_ejAz1tJ_1SwHaH2.jpeg', 'butterfly')",0.9980101,9.98883e-07,7.593037e-09,4.244609e-05,3.7383007e-08,1.9257838e-07,1.28538415e-08,2.7905107e-09,0.0019462042,4.3626853e-09,0,butterfly
"('butterfly/OIP-5-DJo6pyZizGfIPRN1yffgHaFq.jpeg', 'butterfly')",1.0,1.1921056e-13,1.7758095e-16,1.044415e-15,8.818873e-17,9.141362e-17,1.0468922e-15,1.1100943e-18,4.307024e-11,5.2956427e-17,0,butterfly
"('butterfly/OIP-527l0KDGEVKkok8xRnHYpQHaFj.jpeg', 'butterfly')",0.9999999,6.0876004e-10,3.9728346e-12,3.7092955e-12,4.2652988e-14,4.4487902e-14,4.67151e-12,4.1946867e-15,1.4830663e-07,3.2360564e-13,0,butterfly
"('butterfly/OIP-55_AMosXV8TX1ylEDGvCgQHaHa.jpeg', 'butterfly')",1.0,1.2888935e-15,5.1860687e-17,3.051477e-18,3.1890242e-20,1.906434e-20,3.4081835e-18,2.3465711e-22,1.3453481e-13,3.69599e-20,0,butterfly
"('butterfly/OIP-5Alx0UwU7y88i4eHFN5RBwHaGF.jpeg', 'butterfly')",1.0,4.0878653e-13,1.7595527e-15,5.0775085e-15,4.0505814e-16,1.3340398e-15,1.0440008e-15,2.3791607e-17,6.9296166e-11,3.3110113e-16,0,butterfly
"('butterfly/OIP-5JT8dyNp0RBw9zs3N6ZYswHaEo.jpeg', 'butterfly')",1.0,5.220152e-12,5.45317e-12,3.1398096e-13,1.3136996e-13,9.591233e-14,4.0603802e-13,2.1478456e-15,4.067745e-09,4.3921394e-15,0,butterfly
"('butterfly/OIP-5KoXOr9cyg9JHzSZ65V0lAAAAA.jpeg', 'butterfly')",1.0,4.0063395e-12,5.002788e-14,1.0857627e-12,4.02656e-14,1.8950814e-14,1.1803653e-13,5.4031835e-16,2.356346e-09,3.0234758e-15,0,butterfly
"('butterfly/OIP-5MAVjzRe9zMa4Knwm1nT1QAAAA.jpeg', 'butterfly')",1.0,1.25117445e-08,5.450846e-10,2.8274438e-12,1.7031432e-13,1.3929747e-12,2.56411e-09,8.604416e-14,5.8708434e-08,1.6377986e-11,0,butterfly
"('butterfly/OIP-5MDSMHIXhaaeDI_jGMkKuwHaH2.jpeg', 'butterfly')",0.9911895,2.3727355e-06,1.2528468e-08,1.9144895e-07,1.3679278e-09,1.1841014e-07,6.831354e-07,2.1768929e-09,0.008807023,3.7989572e-08,0,butterfly
"('butterfly/OIP-5NQtZYAZHsglsaWUJgRbtQHaGV.jpeg', 'butterfly')",0.99999976,1.3590118e-09,5.637908e-11,7.923308e-11,2.4843313e-11,1.5831986e-12,2.9139136e-09,1.569278e-13,2.1180803e-07,1.6713108e-12,0,butterfly
"('butterfly/OIP-5OAW5jPcvFpYe98RseJoNAHaE8.jpeg', 'butterfly')",1.0,1.3583118e-10,8.743651e-14,3.7469212e-11,2.665807e-15,3.4041608e-15,1.29265e-12,4.5204416e-15,2.365661e-11,1.7328327e-14,0,butterfly
"('butterfly/OIP-5Ogtm7fBt5XCy2aFBvrL5gHaFj.jpeg', 'butterfly')",1.0,5.395578e-14,5.2780966e-17,1.9963813e-14,4.5867046e-17,1.9553426e-17,4.1551252e-16,7.6824487e-19,1.2255139e-10,1.12373735e-17,0,butterfly
"('butterfly/OIP-5PFwpG02YpotcjDovzoocwHaE6.jpeg', 'butterfly')",1.0,3.3568604e-15,9.1608973e-20,8.905082e-16,3.2029926e-22,3.4367044e-21,4.7524165e-18,4.2939804e-23,1.942846e-15,1.2111058e-19,0,butterfly
"('butterfly/OIP-5RQfZ_TkpDSCLFD5BCWKswHaEG.jpeg', 'spider')",0.25151238,0.0003874771,0.00013676817,0.022498658,0.00046061838,0.0005407687,0.0006783154,1.9536776e-05,0.72371036,5.5136945e-05,8,spider
"('butterfly/OIP-5UgWFM_0nBZ0JgIHdE0EwAHaGS.jpeg', 'butterfly')",0.95204633,5.325786e-05,9.43048e-08,1.0513697e-06,3.7459166e-08,3.436037e-08,3.7615425e-06,3.2565315e-09,0.047895342,1.0185138e-07,0,butterfly
"('butterfly/OIP-5Vy-OyCv46rJlLoMj2qBNwHaF3.jpeg', 'butterfly')",1.0,3.6843447e-22,8.061347e-25,4.381029e-22,2.178212e-28,1.6208108e-28,5.53376e-25,2.4021902e-30,2.8101096e-20,9.347852e-28,0,butterfly
"('butterfly/OIP-5Y90N1yD7omgIKdJQ6fUewHaIu.jpeg', 'butterfly')",0.9999348,2.6336065e-05,2.821524e-07,2.769184e-07,2.2827857e-07,3.568438e-07,4.6329774e-06,2.1154325e-08,3.2640386e-05,3.8678257e-07,0,butterfly
"('butterfly/OIP-5aRCxfDeuGVIC3vNxZr33QHaE7.jpeg', 'butterfly')",0.99999964,2.0240582e-11,5.2601364e-13,9.089701e-14,2.5539258e-14,2.9087864e-14,4.7276432e-14,1.5233514e-16,4.0478065e-07,4.787924e-15,0,butterfly
"('butterfly/OIP-5dPaVsS1FaUYAebqMiOuYgHaFj.jpeg', 'butterfly')",0.9999975,2.7651653e-08,3.5265924e-10,8.7139784e-10,2.1823092e-11,4.0592744e-11,1.3102006e-09,1.6419787e-12,2.5230743e-06,3.9851467e-10,0,butterfly
"('butterfly/OIP-5eCpy54l0PWWTyaolLDKCwHaEK.jpeg', 'butterfly')",1.0,5.800315e-10,2.8282446e-10,5.85246e-09,1.6028697e-12,2.2142363e-13,5.4871652e-11,4.1423126e-13,8.318784e-09,1.6535304e-11,0,butterfly
"('butterfly/OIP-5etZJ8plQip5EMlajnpzFwHaHO.jpeg', 'butterfly')",0.99999475,4.0258985e-08,4.5796333e-10,2.6825058e-09,5.6827376e-11,2.322022e-11,2.9771117e-09,2.5496768e-12,5.1891084e-06,1.0403445e-10,0,butterfly
"('butterfly/OIP-5f4hhYTZQmuvpdqjcldgIwHaHa.jpeg', 'spider')",0.10803122,4.3018776e-05,4.9119635e-08,2.5426466e-06,3.7569978e-07,5.499753e-08,3.1458174e-05,3.5969077e-07,0.89188945,1.5001588e-06,8,spider
"('butterfly/OIP-5gR8sU3QPiFVxumVo_--twHaFp.jpeg', 'butterfly')",1.0,8.20923e-11,1.9869216e-11,3.4652279e-12,1.0996885e-13,6.2587446e-13,6.545202e-12,3.0092902e-14,5.697221e-08,3.6986194e-13,0,butterfly
"('butterfly/OIP-5jn7UZDIdLwn1DzoXfWHKAHaFk.jpeg', 'butterfly')",0.9999758,2.8649763e-10,3.7488944e-12,1.2259914e-10,1.8477136e-12,9.165353e-14,1.1194736e-11,1.7919502e-14,2.4148692e-05,1.0396844e-13,0,butterfly
"('butterfly/OIP-5mcdcpcg-5fHBtmRkGef0AHaHa.jpeg', 'butterfly')",0.9999542,5.76995e-06,5.5575015e-08,1.9600373e-05,1.1833896e-07,1.04406276e-07,5.0616786e-06,2.7796135e-08,1.4825645e-05,2.3858507e-07,0,butterfly
"('butterfly/OIP-5nbfXDU99SxuIA3dDckCLAHaDt.jpeg', 'butterfly')",0.97469974,0.005946055,1.1340957e-06,0.00038787126,4.85466e-06,3.760736e-06,9.0879286e-05,4.711957e-06,0.018852422,8.484321e-06,0,butterfly
"('butterfly/OIP-5owfoBwjsKvK_ungG8ov1AHaE8.jpeg', 'butterfly')",0.9998048,3.8240664e-06,1.4802478e-07,1.14913334e-07,3.4460342e-07,1.1929478e-07,3.6860925e-07,3.0207524e-08,0.00018999919,3.3587673e-07,0,butterfly
"('butterfly/OIP-5qhtiWjljYKZCo8PvKiWCQHaFj.jpeg', 'butterfly')",1.0,6.405468e-13,1.5834806e-15,2.922739e-15,9.035138e-17,6.470931e-17,6.5513843e-16,8.90996e-19,8.819955e-12,1.5155446e-16,0,butterfly
"('butterfly/OIP-5u9Wpwd4siKwffyGnjxXHwEsD_.jpeg', 'butterfly')",0.9807834,4.5049368e-05,5.3057227e-07,0.0114650205,3.0142505e-06,5.67173e-06,3.7535856e-06,3.8137687e-06,0.0076203397,6.946529e-05,0,butterfly
"('butterfly/OIP-5uRIHfGKB88KGBSSlVi4hQHaFj.jpeg', 'butterfly')",1.0,6.401704e-10,2.0070135e-11,1.4122457e-10,2.1014492e-13,3.7493016e-11,7.036326e-11,4.1487332e-13,2.6243205e-09,3.087564e-11,0,butterfly
"('butterfly/OIP-5yL7mX-WhwtLPYrYV1c7bQHaFw.jpeg', 'butterfly')",1.0,1.9590454e-10,2.4547062e-10,7.7403047e-13,5.088811e-16,1.1166876e-15,1.9966202e-11,1.830581e-15,5.4191385e-09,4.7293858e-14,0,butterfly
"('butterfly/OIP-5z8gBrhwuu7DVjTrhWPaHAHaHb.jpeg', 'butterfly')",0.9999856,1.1225102e-05,7.990031e-11,6.052933e-09,4.001305e-11,3.6088087e-11,5.0562283e-09,3.5369073e-12,3.2200012e-06,6.7484206e-11,0,butterfly
"('butterfly/OIP-6-N4Hc_X2nRvkh4uaAtq2wHaFi.jpeg', 'butterfly')",1.0,1.0022199e-09,4.4389189e-13,1.6685348e-11,3.230417e-15,1.29173185e-14,9.881745e-12,1.7900182e-15,1.7402341e-08,1.09529e-14,0,butterfly
"('butterfly/OIP-61tjcymebTQlfe4u3XyLlwHaFq.jpeg', 'butterfly')",1.0,1.095452e-12,4.2121775e-13,4.2460724e-13,6.115671e-14,4.4978055e-15,1.8535852e-13,1.4887564e-16,2.3775009e-09,6.8937445e-15,0,butterfly
"('butterfly/OIP-64IToHXKu7DLlnr7tyjP8AHaHa.jpeg', 'butterfly')",1.0,1.866707e-15,2.3735844e-18,1.0608166e-17,8.325421e-20,4.7783342e-20,4.329554e-17,1.1059208e-21,3.390102e-14,3.3332707e-20,0,butterfly
"('butterfly/OIP-64tQ0SCiGwNEVDB7guZtBgHaFs.jpeg', 'butterfly')",0.99999845,3.201e-09,5.5272294e-11,1.5792893e-10,2.0843946e-11,2.0038164e-11,3.236748e-10,6.7847577e-12,1.5083316e-06,1.2067163e-11,0,butterfly
"('butterfly/OIP-64v6MU8sG_UkVyxB5koBngAAAA.jpeg', 'butterfly')",0.9960532,1.364868e-07,1.9863113e-10,5.9014667e-08,5.9040667e-12,2.2486903e-11,4.227587e-10,2.3112324e-12,0.003946583,8.8252725e-11,0,butterfly
